,Name,Age,Height,Weight,NOC,Year,City,Medal,Times_Participated,Participation_Number
257408,Kazuo Watanabe,22.0,168.0,66.0,JPN,1960,Roma,no medal,1,1
257409,Kazuo Watanabe,22.0,168.0,66.0,JPN,1960,Roma,Bronze,1,1
257410,Kenji Watanabe,15.0,173.0,67.0,JPN,1984,Los Angeles,no medal,3,1
257411,Kenji Watanabe,15.0,173.0,67.0,JPN,1984,Los Angeles,no medal,3,1
257412,Kenji Watanabe,19.0,173.0,67.0,JPN,1988,Seoul,no medal,3,2
257413,Kenji Watanabe,23.0,173.0,67.0,JPN,1992,Barcelona,no medal,3,3
257414,Kenji Watanabe,23.0,173.0,67.0,JPN,1992,Barcelona,no medal,3,3
257550,"Joshua John ""Josh"" Watson",23.0,184.0,80.0,AUS,2000,Sydney,no medal,2,1
257551,"Joshua John ""Josh"" Watson",23.0,184.0,80.0,AUS,2000,Sydney,Silver,2,1
257552,"Joshua John ""Josh"" Watson",27.0,184.0,80.0,AUS,2004,Athina,no medal,2,2
257596,"Kam Sing ""Michael"" Watt",17.0,177.0,68.0,HKG,1984,Los Angeles,no medal,2,1
257597,"Kam Sing ""Michael"" Watt",17.0,177.0,68.0,HKG,1984,Los Angeles,no medal,2,1
257598,"Kam Sing ""Michael"" Watt",21.0,177.0,68.0,HKG,1988,Seoul,no medal,2,2
257599,"Kam Sing ""Michael"" Watt",21.0,177.0,68.0,HKG,1988,Seoul,no medal,2,2
257600,"Kam Sing ""Michael"" Watt",21.0,177.0,68.0,HKG,1988,Seoul,no medal,2,2
257615,Daniel Linton Watters,17.0,177.0,73.0,USA,1988,Seoul,no medal,1,1
257627,Arthur Greville Watts,20.5518018018018,182.85055643879173,76.7433110367893,GBR,1928,Amsterdam,no medal,1,1
257827,Horst Weber,17.0,180.88306451612902,75.020366598778,GER,1956,Melbourne,no medal,1,1
257891,Tino Weber,22.0,195.0,88.0,GER,1992,Barcelona,no medal,1,1
257892,Tino Weber,22.0,195.0,88.0,GER,1992,Barcelona,no medal,1,1
257893,Tino Weber,22.0,195.0,88.0,GER,1992,Barcelona,no medal,1,1
257905,Garrett Weber-Gale,23.0,188.0,82.0,USA,2008,Beijing,no medal,1,1
257906,Garrett Weber-Gale,23.0,188.0,82.0,USA,2008,Beijing,no medal,1,1
257907,Garrett Weber-Gale,23.0,188.0,82.0,USA,2008,Beijing,Gold,1,1
257908,Garrett Weber-Gale,23.0,188.0,82.0,USA,2008,Beijing,Gold,1,1
257942,George Henry Webster,26.0,184.52136752136752,77.05985915492958,GBR,1912,Stockholm,no medal,2,1
257943,George Henry Webster,34.0,184.52136752136752,77.05985915492958,GBR,1920,Antwerpen,no medal,2,2
258045,Johan Eskil Wedholm,21.0,182.85055643879173,76.7433110367893,SWE,1912,Stockholm,no medal,1,1
258046,Johan Eskil Wedholm,21.0,181.81048387096774,74.88191489361702,SWE,1912,Stockholm,no medal,1,1
258086,Ferry Weertman,24.0,189.0,86.0,NED,2016,Rio de Janeiro,Gold,1,1
258094,Jan Weeteling,24.0,191.0,70.0,NED,1964,Tokyo,no medal,1,1
258095,Jan Weeteling,24.0,191.0,70.0,NED,1964,Tokyo,no medal,1,1
258182,Ching Mou Wei,26.0,175.0,77.0,ASA,2012,London,no medal,1,1
258315,"Karl Remigius ""Rmi"" Weil",20.0,185.30803571428572,79.37983587338805,FRA,1920,Antwerpen,no medal,2,1
258356,Richard Weinberger,22.0,184.0,72.0,CAN,2012,London,Bronze,2,1
258357,Richard Weinberger,26.0,184.0,72.0,CAN,2016,Rio de Janeiro,no medal,2,2
258399,Stefan Weinrich,19.0,179.0,77.0,GER,1964,Tokyo,no medal,1,1
258570,"Peter Johann ""Johnny"" Weissmuller",19.0,185.30803571428572,79.37983587338805,USA,1924,Paris,Gold,2,1
258571,"Peter Johann ""Johnny"" Weissmuller",19.0,182.85055643879173,76.7433110367893,USA,1924,Paris,Gold,2,1
258572,"Peter Johann ""Johnny"" Weissmuller",19.0,185.22486288848262,78.87200383509108,USA,1924,Paris,Gold,2,1
258574,"Peter Johann ""Johnny"" Weissmuller",23.0,185.30803571428572,79.37983587338805,USA,1928,Amsterdam,Gold,2,2
258575,"Peter Johann ""Johnny"" Weissmuller",23.0,185.22486288848262,78.87200383509108,USA,1928,Amsterdam,Gold,2,2
258600,Georges Welbes,20.0,182.0,63.0,LUX,1964,Tokyo,no medal,1,1
258624,Mark Rhys Weldon,24.0,186.23314065510598,80.04255319148936,NZL,1992,Barcelona,no medal,1,1
258625,Mark Rhys Weldon,24.0,187.63761467889907,81.31415420023015,NZL,1992,Barcelona,no medal,1,1
258635,Florian Wellbrock,18.0,185.0,70.0,GER,2016,Rio de Janeiro,no medal,1,1
258778,"Matthew James ""Matt"" Welsh",23.0,188.0,80.0,AUS,2000,Sydney,Silver,2,1
258779,"Matthew James ""Matt"" Welsh",23.0,188.0,80.0,AUS,2000,Sydney,Bronze,2,1
258780,"Matthew James ""Matt"" Welsh",23.0,188.0,80.0,AUS,2000,Sydney,Silver,2,1
258781,"Matthew James ""Matt"" Welsh",27.0,188.0,80.0,AUS,2004,Athina,no medal,2,2
258782,"Matthew James ""Matt"" Welsh",27.0,188.0,80.0,AUS,2004,Athina,no medal,2,2
258783,"Matthew James ""Matt"" Welsh",27.0,188.0,80.0,AUS,2004,Athina,no medal,2,2
258787,Thomas Douglas Welsh,19.0,185.30803571428572,79.37983587338805,GBR,1952,Helsinki,no medal,1,1
258788,Thomas Douglas Welsh,19.0,185.22486288848262,78.87200383509108,GBR,1952,Helsinki,no medal,1,1
258822,Scott William Weltz,25.0,183.0,82.0,USA,2012,London,no medal,1,1
258866,"Michael Vincent ""Mike"" Wenden",18.0,184.0,76.0,AUS,1968,Mexico City,Gold,2,1
258867,"Michael Vincent ""Mike"" Wenden",18.0,184.0,76.0,AUS,1968,Mexico City,Gold,2,1
258868,"Michael Vincent ""Mike"" Wenden",18.0,184.0,76.0,AUS,1968,Mexico City,Bronze,2,1
258869,"Michael Vincent ""Mike"" Wenden",18.0,184.0,76.0,AUS,1968,Mexico City,Silver,2,1
258870,"Michael Vincent ""Mike"" Wenden",18.0,184.0,76.0,AUS,1968,Mexico City,no medal,2,1
258871,"Michael Vincent ""Mike"" Wenden",22.0,184.0,76.0,AUS,1972,Munich,no medal,2,2
258872,"Michael Vincent ""Mike"" Wenden",22.0,184.0,76.0,AUS,1972,Munich,no medal,2,2
258873,"Michael Vincent ""Mike"" Wenden",22.0,184.0,76.0,AUS,1972,Munich,no medal,2,2
258874,"Michael Vincent ""Mike"" Wenden",22.0,184.0,76.0,AUS,1972,Munich,no medal,2,2
258939,Jnos Wenk (Venk),18.0,184.52136752136752,77.05985915492958,HUN,1912,Stockholm,no medal,2,1
258965,Gunnar Erik Emanuel Wennerstrm,28.0,181.81048387096774,74.88191489361702,SWE,1908,London,no medal,1,1
258966,Gunnar Erik Emanuel Wennerstrm,28.0,185.22486288848262,78.87200383509108,SWE,1908,London,no medal,1,1
259039,Abdulwahab Werfeli,21.505691056910567,178.0,71.0,LBA,1980,Moskva,no medal,1,1
259066,Karl Oskar Georg Werner,20.0,185.30803571428572,79.37983587338805,SWE,1924,Paris,no medal,1,1
259067,Karl Oskar Georg Werner,20.0,185.22486288848262,78.87200383509108,SWE,1924,Paris,Bronze,1,1
259078,Gunnar Arvid August Werner,21.0,185.22486288848262,78.87200383509108,SWE,1936,Berlin,no medal,1,1
259101,"Tommy Henrik ""Tom"" Werner",18.0,190.0,74.0,SWE,1984,Los Angeles,no medal,3,1
259102,"Tommy Henrik ""Tom"" Werner",22.0,190.0,74.0,SWE,1988,Seoul,no medal,3,2
259103,"Tommy Henrik ""Tom"" Werner",22.0,190.0,74.0,SWE,1988,Seoul,no medal,3,2
259104,"Tommy Henrik ""Tom"" Werner",22.0,190.0,74.0,SWE,1988,Seoul,no medal,3,2
259105,"Tommy Henrik ""Tom"" Werner",22.0,190.0,74.0,SWE,1988,Seoul,no medal,3,2
259106,"Tommy Henrik ""Tom"" Werner",26.0,190.0,74.0,SWE,1992,Barcelona,no medal,3,3
259107,"Tommy Henrik ""Tom"" Werner",26.0,190.0,74.0,SWE,1992,Barcelona,no medal,3,3
259108,"Tommy Henrik ""Tom"" Werner",26.0,190.0,74.0,SWE,1992,Barcelona,no medal,3,3
259109,"Tommy Henrik ""Tom"" Werner",26.0,190.0,74.0,SWE,1992,Barcelona,Silver,3,3
259223,"Michael ""Mike"" West",19.0,191.0,77.0,CAN,1984,Los Angeles,Bronze,1,1
259224,"Michael ""Mike"" West",19.0,191.0,77.0,CAN,1984,Los Angeles,no medal,1,1
259225,"Michael ""Mike"" West",19.0,191.0,77.0,CAN,1984,Los Angeles,Silver,1,1
259287,Bo ke Westergren,18.0,174.0,66.0,SWE,1968,Mexico City,no medal,1,1
259288,Bo ke Westergren,18.0,174.0,66.0,SWE,1968,Mexico City,no medal,1,1
259289,Bo ke Westergren,18.0,174.0,66.0,SWE,1968,Mexico City,no medal,1,1
259330,Magnus Westermann,21.0,194.0,94.0,DEN,2016,Rio de Janeiro,no medal,1,1
259401,Herbert Maurits Wetter,21.0,181.81048387096774,74.88191489361702,NOR,1912,Stockholm,no medal,1,1
259502,"David Lee ""Dave"" Wharton",19.0,183.0,79.0,USA,1988,Seoul,no medal,2,1
259503,"David Lee ""Dave"" Wharton",19.0,183.0,79.0,USA,1988,Seoul,Silver,2,1
259504,"David Lee ""Dave"" Wharton",23.0,183.0,79.0,USA,1992,Barcelona,no medal,2,2
259505,"David Lee ""Dave"" Wharton",23.0,183.0,79.0,USA,1992,Barcelona,no medal,2,2
259522,"Robert John ""Bob"" Wheaton",18.0,185.0,72.0,CAN,1960,Roma,no medal,1,1
259523,"Robert John ""Bob"" Wheaton",18.0,185.0,72.0,CAN,1960,Roma,no medal,1,1
259621,"Michael ""Mike"" Whitaker",20.0,188.0,77.0,CAN,1972,Munich,no medal,1,1
259622,"Michael ""Mike"" Whitaker",20.0,188.0,77.0,CAN,1972,Munich,no medal,1,1
259667,Graham Ross White,17.0,183.0,79.0,AUS,1968,Mexico City,no medal,2,1
259668,Graham Ross White,17.0,183.0,79.0,AUS,1968,Mexico City,no medal,2,1
259669,Graham Ross White,17.0,183.0,79.0,AUS,1968,Mexico City,Silver,2,1
259670,Graham Ross White,21.0,183.0,79.0,AUS,1972,Munich,no medal,2,2
259671,Graham Ross White,21.0,183.0,79.0,AUS,1972,Munich,no medal,2,2
259672,Graham Ross White,21.0,183.0,79.0,AUS,1972,Munich,no medal,2,2
259673,Graham Ross White,21.0,183.0,79.0,AUS,1972,Munich,no medal,2,2
259674,Graham Ross White,21.0,183.0,79.0,AUS,1972,Munich,no medal,2,2
259675,Horacio Rodolfo White Guesalaga,21.0,185.30803571428572,79.37983587338805,ARG,1948,London,no medal,1,1
259676,Horacio Rodolfo White Guesalaga,21.0,185.22486288848262,78.87200383509108,ARG,1948,London,no medal,1,1
259756,Adam James Whitehead,20.0,183.0,77.0,GBR,2000,Sydney,no medal,1,1
259757,Adam James Whitehead,20.0,183.0,77.0,GBR,2000,Sydney,no medal,1,1
259769,Branden Whitehurst,22.0,185.0,81.0,ISV,2012,London,no medal,1,1
259779,Joseph Whiteside,21.0,173.0,78.87200383509108,GBR,1928,Amsterdam,no medal,2,1
259780,Joseph Whiteside,25.0,173.0,79.37983587338805,GBR,1932,Los Angeles,no medal,2,2
259781,Joseph Whiteside,25.0,173.0,78.87200383509108,GBR,1932,Los Angeles,no medal,2,2
259957,Andi Wibowo,16.0,170.0,64.0,INA,2004,Athina,no medal,1,1
260077,Hans Josef Widmer,21.66626065773447,182.00843170320405,76.69405594405595,SUI,1948,London,no medal,1,1
260178,Frank Wiegand,17.0,180.0,70.0,GER,1960,Roma,no medal,3,1
260179,Frank Wiegand,21.0,180.0,70.0,GER,1964,Tokyo,Silver,3,2
260180,Frank Wiegand,21.0,180.0,70.0,GER,1964,Tokyo,Silver,3,2
260181,Frank Wiegand,21.0,180.0,70.0,GER,1964,Tokyo,Silver,3,2
260211,Gerhard Wieland,20.0,184.0,80.0,AUT,1964,Tokyo,no medal,1,1
260212,Gerhard Wieland,20.0,184.0,80.0,AUT,1964,Tokyo,no medal,1,1
260248,Damian Matthias Armin Wierling,20.0,196.0,74.0,GER,2016,Rio de Janeiro,no medal,1,1
260249,Damian Matthias Armin Wierling,20.0,196.0,74.0,GER,2016,Rio de Janeiro,no medal,1,1
260250,Damian Matthias Armin Wierling,20.0,196.0,74.0,GER,2016,Rio de Janeiro,no medal,1,1
260251,Damian Matthias Armin Wierling,20.0,196.0,74.0,GER,2016,Rio de Janeiro,no medal,1,1
260280,Sebastian Wiese,20.0,188.0,78.0,GER,1992,Barcelona,no medal,2,1
260281,Sebastian Wiese,24.0,188.0,78.0,GER,1996,Atlanta,no medal,2,2
260394,"Albert Marcus Wiggins, Jr.",21.0,193.0,91.0,USA,1956,Melbourne,no medal,1,1
260430,"Jacobus Coenradus de Beer ""Jackie"" Wiid",19.0,184.52136752136752,77.05985915492958,RSA,1948,London,no medal,1,1
260495,Viljo Fredrik Wiklund,21.0,182.00843170320405,76.69405594405595,FIN,1924,Paris,no medal,1,1
260513,Bjrn Christoffer Vilhelm Wikstrm,21.0,194.0,92.0,SWE,2008,Beijing,no medal,1,1
260517,Per Vilhelm Wikstrm,19.0,194.0,87.0,SWE,1980,Moskva,no medal,1,1
260518,Per Vilhelm Wikstrm,19.0,194.0,87.0,SWE,1980,Moskva,no medal,1,1
260519,Per Vilhelm Wikstrm,19.0,194.0,87.0,SWE,1980,Moskva,no medal,1,1
260579,Aschwin Wildeboer Faber,18.0,185.0,79.0,ESP,2004,Athina,no medal,3,1
260580,Aschwin Wildeboer Faber,18.0,185.0,79.0,ESP,2004,Athina,no medal,3,1
260581,Aschwin Wildeboer Faber,22.0,185.0,79.0,ESP,2008,Beijing,no medal,3,2
260582,Aschwin Wildeboer Faber,26.0,185.0,79.0,ESP,2012,London,no medal,3,3
260583,Aschwin Wildeboer Faber,26.0,185.0,79.0,ESP,2012,London,no medal,3,3
260584,Olaf Wildeboer Faber,21.0,181.0,74.0,ESP,2004,Athina,no medal,1,1
260589,Nicolas Wildhaber,18.0,176.0,70.0,SUI,1948,London,no medal,2,1
260590,Nicolas Wildhaber,30.0,176.0,70.0,SUI,1960,Roma,no medal,2,2
260595,"Benjamin Marshall ""Ben"" Wildman-Tobriner",23.0,193.0,91.0,USA,2008,Beijing,no medal,1,1
260596,"Benjamin Marshall ""Ben"" Wildman-Tobriner",23.0,193.0,91.0,USA,2008,Beijing,Gold,1,1
260681,Jordan Wilimovsky,22.0,175.0,68.0,USA,2016,Rio de Janeiro,no medal,1,1
260682,Jordan Wilimovsky,22.0,175.0,68.0,USA,2016,Rio de Janeiro,no medal,1,1
260718,"Thomas Peter ""Tom"" Wilkens",24.0,188.0,82.0,USA,2000,Sydney,no medal,1,1
260719,"Thomas Peter ""Tom"" Wilkens",24.0,188.0,82.0,USA,2000,Sydney,Bronze,1,1
260731,David Andrew Wilkie,18.0,182.0,76.0,GBR,1972,Munich,no medal,2,1
260732,David Andrew Wilkie,18.0,182.0,76.0,GBR,1972,Munich,Silver,2,1
260733,David Andrew Wilkie,18.0,182.0,76.0,GBR,1972,Munich,no medal,2,1
260734,David Andrew Wilkie,18.0,182.0,76.0,GBR,1972,Munich,no medal,2,1
260735,David Andrew Wilkie,22.0,182.0,76.0,GBR,1976,Montreal,Silver,2,2
260736,David Andrew Wilkie,22.0,182.0,76.0,GBR,1976,Montreal,Gold,2,2
260737,David Andrew Wilkie,22.0,182.0,76.0,GBR,1976,Montreal,no medal,2,2
260756,Brian Harold Wilkinson,18.0,180.88306451612902,75.020366598778,AUS,1956,Melbourne,no medal,1,1
260875,Neil Edward Willey,19.0,185.0,80.0,GBR,1996,Atlanta,no medal,2,1
260876,Neil Edward Willey,19.0,185.0,80.0,GBR,1996,Atlanta,no medal,2,1
260877,Neil Edward Willey,24.0,185.0,80.0,GBR,2000,Sydney,no medal,2,2
260969,Eric Williams,26.0,179.0,78.0,NGR,2004,Athina,no medal,1,1
260976,Gardner Boyd Williams,18.0,185.30803571428572,79.37983587338805,USA,1896,Athina,no medal,1,1
260977,Gardner Boyd Williams,18.0,184.19052638501626,77.9809298274764,USA,1896,Athina,no medal,1,1
261022,Kenneth Williams,19.0,185.30803571428572,79.37983587338805,GBR,1956,Melbourne,no medal,1,1
261023,Kenneth Williams,19.0,185.22486288848262,78.87200383509108,GBR,1956,Melbourne,no medal,1,1
261052,Malique Williams,15.0,155.0,49.0,ANT,2004,Athina,no medal,1,1
261088,Peter Rowan Williams,24.0,186.23314065510598,80.04255319148936,RSA,1992,Barcelona,no medal,1,1
261089,Peter Rowan Williams,24.0,187.63761467889907,81.31415420023015,RSA,1992,Barcelona,no medal,1,1
261090,Peter Rowan Williams,24.0,184.98881239242684,79.15698178664354,RSA,1992,Barcelona,no medal,1,1
261154,"Malcolm Anthony ""Tony"" Williams",21.0,175.0,61.0,SRI,1960,Roma,no medal,1,1
261223,Kevin Williamson,17.0,170.0,62.0,IRL,1976,Montreal,no medal,2,1
261224,Kevin Williamson,17.0,170.0,62.0,IRL,1976,Montreal,no medal,2,1
261225,Kevin Williamson,17.0,170.0,62.0,IRL,1976,Montreal,no medal,2,1
261226,Kevin Williamson,21.0,170.0,62.0,IRL,1980,Moskva,no medal,2,2
261227,Kevin Williamson,21.0,170.0,62.0,IRL,1980,Moskva,no medal,2,2
261228,Michael Williamson,23.0,187.0,78.0,IRL,2004,Athina,no medal,1,1
261240,Andrew Willis,21.0,188.0,85.0,GBR,2012,London,no medal,2,1
261241,Andrew Willis,25.0,188.0,85.0,GBR,2016,Rio de Janeiro,no medal,2,2
261258,Sidney Willis,21.001237623762375,184.52136752136752,77.05985915492958,GBR,1908,London,no medal,1,1
261275,Stuart Willmott,20.0,180.0,71.0,GBR,1984,Los Angeles,no medal,1,1
261276,Stuart Willmott,20.0,180.0,71.0,GBR,1984,Los Angeles,no medal,1,1
261427,Carl Brendon Wilson,21.0,204.0,95.0,AUS,1988,Seoul,no medal,1,1
261428,Carl Brendon Wilson,21.0,204.0,95.0,AUS,1988,Seoul,no medal,1,1
261443,"David Dennis ""Dave"" Wilson",23.0,190.0,85.0,USA,1984,Los Angeles,Silver,1,1
261444,"David Dennis ""Dave"" Wilson",23.0,190.0,85.0,USA,1984,Los Angeles,Gold,1,1
261446,David John Wilson,21.0,184.0,78.0,AUS,1988,Seoul,no medal,1,1
261447,David John Wilson,21.0,184.0,78.0,AUS,1988,Seoul,no medal,1,1
261482,Ian Wilson,21.0,185.0,72.0,GBR,1992,Barcelona,no medal,1,1
261622,William Wilson,19.0,167.0,67.0,PHI,1984,Los Angeles,no medal,2,2
261623,William Wilson,19.0,167.0,67.0,PHI,1984,Los Angeles,no medal,2,2
261624,William Wilson,19.0,167.0,67.0,PHI,1984,Los Angeles,no medal,2,2
261625,William Wilson,19.0,167.0,67.0,PHI,1984,Los Angeles,no medal,2,2
261720,Graham Claude Windeatt,18.0,187.0,78.0,AUS,1972,Munich,no medal,2,1
261721,Graham Claude Windeatt,18.0,187.0,78.0,AUS,1972,Munich,Silver,2,1
261722,Graham Claude Windeatt,18.0,187.0,78.0,AUS,1972,Munich,no medal,2,1
261723,Graham Claude Windeatt,18.0,187.0,78.0,AUS,1972,Munich,no medal,2,1
261724,Graham Claude Windeatt,21.0,187.0,78.0,AUS,1976,Montreal,no medal,2,2
261725,Graham Claude Windeatt,21.0,187.0,78.0,AUS,1976,Montreal,no medal,2,2
261726,Graham Claude Windeatt,21.0,187.0,78.0,AUS,1976,Montreal,no medal,2,2
261727,Malcolm Barrie Windeatt,20.0,185.0,77.0,GBR,1972,Munich,no medal,1,1
261728,Malcolm Barrie Windeatt,20.0,185.0,77.0,GBR,1972,Munich,no medal,1,1
261747,Michael Windisch,24.0,190.0,85.0,AUT,2000,Sydney,no medal,1,1
261748,Michael Windisch,24.0,190.0,85.0,AUT,2000,Sydney,no medal,1,1
261749,Michael Windisch,24.0,190.0,85.0,AUT,2000,Sydney,no medal,1,1
261756,"Robert George ""Bob"" Windle",19.0,185.0,77.0,AUS,1964,Tokyo,no medal,2,1
261757,"Robert George ""Bob"" Windle",19.0,185.0,77.0,AUS,1964,Tokyo,Gold,2,1
261758,"Robert George ""Bob"" Windle",19.0,185.0,77.0,AUS,1964,Tokyo,Bronze,2,1
261759,"Robert George ""Bob"" Windle",19.0,185.0,77.0,AUS,1964,Tokyo,no medal,2,1
261760,"Robert George ""Bob"" Windle",23.0,185.0,77.0,AUS,1968,Mexico City,no medal,2,2
261761,"Robert George ""Bob"" Windle",23.0,185.0,77.0,AUS,1968,Mexico City,no medal,2,2
261762,"Robert George ""Bob"" Windle",23.0,185.0,77.0,AUS,1968,Mexico City,Bronze,2,2
261763,"Robert George ""Bob"" Windle",23.0,185.0,77.0,AUS,1968,Mexico City,Silver,2,2
261775,"Fu ""Harberth"" Wing",20.0,188.0,75.0,HKG,2000,Sydney,no medal,1,1
261799,Cees Jan Winkel,18.0,189.0,73.0,NED,1980,Moskva,no medal,1,1
261800,Cees Jan Winkel,18.0,189.0,73.0,NED,1980,Moskva,no medal,1,1
261801,Cees Jan Winkel,18.0,189.0,73.0,NED,1980,Moskva,no medal,1,1
261885,Gary Francis Winram,20.0,182.85055643879173,76.7433110367893,AUS,1956,Melbourne,no medal,1,1
261886,Gary Francis Winram,20.0,181.81048387096774,74.88191489361702,AUS,1956,Melbourne,no medal,1,1
261927,Jonathan David Winter,24.0,186.0,85.0,NZL,1996,Atlanta,no medal,1,1
261928,Jonathan David Winter,24.0,186.0,85.0,NZL,1996,Atlanta,no medal,1,1
261965,"Frank Thomas ""Tom"" Winters, III",20.0,178.0,70.0,USA,1960,Roma,Gold,1,1
262062,Ove Wislff,22.0,186.0,74.0,NOR,1976,Montreal,no medal,1,1
262063,Ove Wislff,22.0,186.0,74.0,NOR,1976,Montreal,no medal,1,1
262078,Tage Emil Wissnell,22.0,182.00843170320405,76.69405594405595,SWE,1928,Amsterdam,no medal,1,1
262202,Sndor Wladr,17.0,184.0,78.0,HUN,1980,Moskva,no medal,1,1
262203,Sndor Wladr,17.0,184.0,78.0,HUN,1980,Moskva,Gold,1,1
262204,Sndor Wladr,17.0,184.0,78.0,HUN,1980,Moskva,no medal,1,1
262205,Zoltn Wladr,16.0,177.0,60.0,HUN,1976,Montreal,no medal,2,1
262206,Zoltn Wladr,16.0,177.0,60.0,HUN,1976,Montreal,no medal,2,1
262207,Zoltn Wladr,20.0,177.0,60.0,HUN,1980,Moskva,no medal,2,2
262208,Zoltn Wladr,20.0,177.0,60.0,HUN,1980,Moskva,no medal,2,2
262325,Wojciech Wojdak,21.0,186.0,84.0,POL,2016,Rio de Janeiro,no medal,1,1
262326,Wojciech Wojdak,21.0,186.0,84.0,POL,2016,Rio de Janeiro,no medal,1,1
262328,Artur Wojdat,20.0,194.0,86.0,POL,1988,Seoul,no medal,2,1
262329,Artur Wojdat,20.0,194.0,86.0,POL,1988,Seoul,Bronze,2,1
262330,Artur Wojdat,20.0,194.0,86.0,POL,1988,Seoul,no medal,2,1
262331,Artur Wojdat,24.0,194.0,86.0,POL,1992,Barcelona,no medal,2,2
262332,Artur Wojdat,24.0,194.0,86.0,POL,1992,Barcelona,no medal,2,2
262333,Artur Wojdat,24.0,194.0,86.0,POL,1992,Barcelona,no medal,2,2
262345,ukasz Wjt,26.0,184.0,67.0,POL,2008,Beijing,no medal,1,1
262346,ukasz Wjt,26.0,184.0,67.0,POL,2008,Beijing,no medal,1,1
262347,Wadysaw Wojtakajtis,19.0,172.0,68.0,POL,1968,Mexico City,no medal,2,1
262348,Wadysaw Wojtakajtis,19.0,172.0,68.0,POL,1968,Mexico City,no medal,2,1
262349,Wadysaw Wojtakajtis,19.0,172.0,68.0,POL,1968,Mexico City,no medal,2,1
262350,Wadysaw Wojtakajtis,23.0,172.0,68.0,POL,1972,Munich,no medal,2,2
262351,Wadysaw Wojtakajtis,23.0,172.0,68.0,POL,1972,Munich,no medal,2,2
262413,Roar Woldum,19.0,182.85055643879173,76.7433110367893,NOR,1952,Helsinki,no medal,1,1
262414,Roar Woldum,19.0,181.81048387096774,74.88191489361702,NOR,1952,Helsinki,no medal,1,1
262465,Paul Gilbert Wolf,20.0,185.22486288848262,78.87200383509108,USA,1936,Berlin,Silver,1,1
262468,Philipp Wolf,23.0,196.0,96.0,GER,2016,Rio de Janeiro,no medal,1,1
262482,"Wallace Perry ""Wally"" Wolf, Jr.",17.0,180.0,80.0,USA,1948,London,Gold,4,1
262483,"Wallace Perry ""Wally"" Wolf, Jr.",21.0,180.0,80.0,USA,1952,Helsinki,Gold,4,2
262570,Dariusz Wolny,20.0,184.0,73.0,POL,1980,Moskva,no medal,1,1
262613,Won Young-Jun,18.0,187.0,83.0,KOR,2016,Rio de Janeiro,no medal,1,1
262693,"Man Chiu ""Ronnie"" Wong",16.0,170.0,73.0,HKG,1968,Mexico City,no medal,2,1
262694,"Man Chiu ""Ronnie"" Wong",16.0,170.0,73.0,HKG,1968,Mexico City,no medal,2,1
262695,"Man Chiu ""Ronnie"" Wong",16.0,170.0,73.0,HKG,1968,Mexico City,no medal,2,1
262696,"Man Chiu ""Ronnie"" Wong",16.0,170.0,73.0,HKG,1968,Mexico City,no medal,2,1
262697,"Man Chiu ""Ronnie"" Wong",16.0,170.0,73.0,HKG,1968,Mexico City,no medal,2,1
262698,"Man Chiu ""Ronnie"" Wong",16.0,170.0,73.0,HKG,1968,Mexico City,no medal,2,1
262699,"Man Chiu ""Ronnie"" Wong",20.0,170.0,73.0,HKG,1972,Munich,no medal,2,2
262700,"Man Chiu ""Ronnie"" Wong",20.0,170.0,73.0,HKG,1972,Munich,no medal,2,2
262701,"Man Chiu ""Ronnie"" Wong",20.0,170.0,73.0,HKG,1972,Munich,no medal,2,2
262716,"Christopher W. T. ""Chris"" Woo",18.0,178.0,75.0,USA,1976,Montreal,no medal,1,1
262717,"Christopher W. T. ""Chris"" Woo",18.0,178.0,75.0,USA,1976,Montreal,Gold,1,1
262726,Allan Frederick Wood,17.0,177.0,68.0,AUS,1960,Roma,Bronze,2,1
262727,Allan Frederick Wood,21.0,177.0,68.0,AUS,1964,Tokyo,Bronze,2,2
262728,Allan Frederick Wood,21.0,177.0,68.0,AUS,1964,Tokyo,Bronze,2,2
262729,Allan Frederick Wood,21.0,177.0,68.0,AUS,1964,Tokyo,no medal,2,2
262837,"Robert ""Rob"" Woodhouse",18.0,190.0,77.0,AUS,1984,Los Angeles,no medal,2,1
262838,"Robert ""Rob"" Woodhouse",18.0,190.0,77.0,AUS,1984,Los Angeles,Bronze,2,1
262839,"Robert ""Rob"" Woodhouse",22.0,190.0,77.0,AUS,1988,Seoul,no medal,2,2
262840,"Robert ""Rob"" Woodhouse",22.0,190.0,77.0,AUS,1988,Seoul,no medal,2,2
262854,Martyn John Woodroffe,18.0,172.0,70.0,GBR,1968,Mexico City,no medal,1,1
262855,Martyn John Woodroffe,18.0,172.0,70.0,GBR,1968,Mexico City,Silver,1,1
262856,Martyn John Woodroffe,18.0,172.0,70.0,GBR,1968,Mexico City,no medal,1,1
262857,Martyn John Woodroffe,18.0,172.0,70.0,GBR,1968,Mexico City,no medal,1,1
262858,Martyn John Woodroffe,18.0,172.0,70.0,GBR,1968,Mexico City,no medal,1,1
262884,Hilton Woods,15.0,193.0,80.0,AHO,1984,Los Angeles,no medal,2,1
262885,Hilton Woods,20.0,193.0,80.0,AHO,1988,Seoul,no medal,2,2
262886,Hilton Woods,20.0,193.0,80.0,AHO,1988,Seoul,no medal,2,2
